script,year,character,gender,line
JabWeMet,,Amrik Singh,male,Amrik Singh – Geet’s little cousin brother – runs across with angry chacha and some others
JabWeMet,,Aditya,male,"The lobby of Aditya’s hotel. Aditya and Geet enter the lobby. I feel so hungry in the hills, he is"
JabWeMet,,Aditya,male,"towards Geet. Aditya, telling Geet that they should leave in a couple of hours, sees Anshuman. He stops."
JabWeMet,,Aditya,male,"Aditya is standing reclined on the back of the couch. He is in deep introspection. After a while,"
JabWeMet,,Aditya,male,"caused you pain, Aditya continues. He took too much time, you suffered, so punish him as you see fit. But"
JabWeMet,,Aditya,male,"Aditya smiles, he touches her head. I am arguing your case too Geet, he says. Both your cases are the"
JabWeMet,,Aditya,male,"marital affair with me, then I’ll be happy too. She smiles. He smiles. The smiles fade away. No Aditya,"
JabWeMet,,Aditya,male,"Aditya turns and takes Geet out of the room, holding her hand. He crosses the hall and walks into"
JabWeMet,,Aditya,male,"at her. Geet is looking down. She looks at Aditya. Aditya smiles, withdraws. He goes out of the terrace,"
JabWeMet,,Aditya,male,Early morning in the mountains. Two cars are driving down. Aditya is driving the one in front.
JabWeMet,,Aditya,male,"house. All the best, Aditya tells Geet. They are here, they are here, Amrik shouts as he runs inside after"
JabWeMet,,Aditya,male,car stops in the courtyard. The gathering moves towards the car. Aditya looks at Geet. Anshuman is
JabWeMet,,Aditya,male,verandah. Angry uncle comes towards Aditya. He opens his door and brings him out. He has tears in his
JabWeMet,,Aditya,male,"eyes. He embraces Aditya. Thank you, he is saying. Thank you son. I had not believed you when you said"
JabWeMet,,Aditya,male,you will get her. But you did. We will never forget this. He takes Aditya’s hand and brings him to the
JabWeMet,,Aditya,male,veranda. Aditya meets Geet’s father. Roop rushes in with a flower garland and puts it around Aditya’s
JabWeMet,,Aditya,male,"turns Aditya’s face to herself. What happened, she says. Can’t take your eyes off her, haan? She pulls"
JabWeMet,,Aditya,male,says. Let us see them together. A swarm of ladies with expectant eyes moves into position to see Aditya
JabWeMet,,Aditya,male,"She looks at Aditya. Aditya looks at her. They stand there, stumped. Aditya looks towards Anshuman."
JabWeMet,,Aditya,male,"car. He is your friend, chacha asks Aditya. Aditya looks at him, nods. The boys run Anshuman up the"
JabWeMet,,Aditya,male,"Geet and Aditya. By now, Geet’s mother had made her way in front of Geet and Aditya with a thali of"
JabWeMet,,Aditya,male,sweets. She picks up a sweet and makes Aditya take a bite. Then she brings the remainder of the sweet to
JabWeMet,,Aditya,male,"Geet’s mouth. Love increases by eating ‘jootha’, she says. Aditya looks at Anshuman. The sweet is in"
JabWeMet,,Aditya,male,happening out here. His hands are in the question mark positions. Aditya is looking at him. But Geet’s
JabWeMet,,Aditya,male,"Aditya is saying. Yes, Geet says. Ae, kya ho raha hai, Roop and the other saalis scream. Aditya looks at"
JabWeMet,,Aditya,male,"at Geet and Aditya. Aaj badi sharam aa rahi hai, Roop says to Aditya and Geet and makes them hold"
JabWeMet,,Aditya,male,"hands. Geet looks at Aditya, as though apologizing. He knows that she needs support at this time. They"
JabWeMet,,Aditya,male,step in together. There is massive clapping and rejoicing. Geet is still clutching Aditya’s hand. Anshuman
JabWeMet,,Aditya,male,comes in. Aditya makes to release his hand. Geet realizes that she has to let go. She turns to her mother.
JabWeMet,,Aditya,male,Old sikh. Sitting on his easy chair. Geet and Aditya are made to stand in front of him. Anshuman
JabWeMet,,Aditya,male,is brought to stand at a distance. Geet bows and wishes him. Aditya is prompted to touch his feet. He
JabWeMet,,Aditya,male,"comes forward. One minute, says old sikh. Aditya stops. Old sikh looks at Geet and Aditya. He looks"
JabWeMet,,Aditya,male,what is happening between a girl and a boy. Aditya looks at Anshuman. Anshuman is trying to follow
JabWeMet,,Aditya,male,Angry chacha indicates Aditya to touch old sikh’s feet. Aditya touches his feet. Old sikh catches Aditya’s
JabWeMet,,Aditya,male,"shoulder. Aditya is caught in mid position. Handle her with care, old sikh says. Aditya nods. She is the"
JabWeMet,,Aditya,male,"Kids run in as Geet and Aditya come to the inner courtyard. Roop, aunts and many others come"
JabWeMet,,Aditya,male,"kids run away, snatching the camera from Anshuman. Father takes Aditya’s hand. Come beta… I want"
JabWeMet,,Aditya,male,you to meet everyone. Aditya looks at Geet. Geet nods slightly as Aditya goes away. She turns to her
JabWeMet,,Samar,female,"Samar, take him to the room… give him towel and soap… Go beta… Anshuman is making slight protests"
JabWeMet,,Aditya,male,All the relatives are in the courtyard. Geet’s father is introducing Aditya to each one of them.
JabWeMet,,Aditya,male,"Aur ye Arjan Singhji hain, her father is telling Aditya. Patiale mein rehte hain. Mujhse ek saal chhote"
JabWeMet,,Aditya,male,"hain par hote chacha hain… Aditya wishes him. To ye kya bolega mujhe, dadaji, Arjansingh asks in jest."
JabWeMet,,Aditya,male,"Aditya laughs, looks towards Geet. Geet is broght to sit on the diwn by the other women. Geet looks at"
JabWeMet,,Aditya,male,"him. Aditya raises his eyebrows to her. She turns to her mother. Ma, she says. Yes beta, ma says. We have"
JabWeMet,,Aditya,male,"seats Aditya next to Geet. Mother looks at all this with a smile. You had to run away with me, Roop"
JabWeMet,,Aditya,male,"are giggling. I could not make out in the dark, Aditya says. I thought it was you… but in the morning I"
JabWeMet,,Aditya,male,"brought along? Who, Aditya asks. Your friend, Roop says. He is my compensation package or what…?"
JabWeMet,,Aditya,male,Aditya can not help but laugh. He looks at Geet. He shakes his head. Geet takes her mom’s hand and
JabWeMet,,Aditya,male,"makes to get up. Geet’s father comes up. Move, let me also sit, he says. He sits next to Aditya. Beta, he"
JabWeMet,,Aditya,male,"addresses Aditya. We want to have a small marriage ceremony at the Gurudwara, with our customs. See"
JabWeMet,,Aditya,male,"community. Aditya looks at Geet. Geet looks at him. Don’t look at her, father says. Tell me honestly. We"
JabWeMet,,Aditya,male,"have no problem, Aditya says. Very good, mother says, turns and goes after Geet. We will have the"
JabWeMet,,Aditya,male,"must come. Yes, Aditya says. Very good, father says and gets up. Aditya looks down."
JabWeMet,,Aditya,male,"asks, hands outstretched. Big confusion, Aditya says. Nobody had thought of this. But don’t worry. Geet"
JabWeMet,,Aditya,male,"forcing me to have a bath… Where is Geet, I will talk to her. She is surrounded by people, Aditya says. So"
JabWeMet,,Aditya,male,"friend, Aditya says. If you take Geet away like that, what will everyone think? Yeah, Anshuman agrees."
JabWeMet,,Aditya,male,"couple. That’s what we want to tell them.  Yes, but let her handle it, Aditya tells Anshuman. Let her break"
JabWeMet,,Aditya,male,"sugarcanes? I don’t want to see sugarcanes. Okay okay, says Aditya. So don’t go. Don’t get hassled,"
JabWeMet,,Aditya,male,"brought Aditya here nine months back… and then, that night, I went away with him… So you think that"
JabWeMet,,Aditya,male,Aditya’s door is flung open and two boys rush to him. Aditya does not understand. The boys pull
JabWeMet,,Aditya,male,"The beat builds up, Aditya dances. Angry chacha is pulled in. He dances with Aditya. All the"
JabWeMet,,Aditya,male,lightly at the door. The door is open. She steps in. Aditya is walking towards the door. Geet comes inside
JabWeMet,,Aditya,male,"and shuts the door. Told them, Aditya asks. Geet looks at him. No, Geet says, tense. Why Geet, Aditya"
JabWeMet,,Aditya,male,"happened in the last twenty-four hours. My mind is all jammed. Anyway, good you came, Aditya says."
JabWeMet,,Aditya,male,"wake him up. I could have told ma, or papa, she says. Aditya stops. I got the chances, she continues, but I"
JabWeMet,,Aditya,male,"felt this fear. As though I am losing something. You think they will be upset if you told them, Aditya asks."
JabWeMet,,Aditya,male,"She looks at Aditya. I have put you in a mess, haven’t I, she asks. Don’t play the nice, sensitive girl on"
JabWeMet,,Aditya,male,"talk. Roop comes and holds Geet to take her away. Mother said no, she is saying to Aditya, no together at"
JabWeMet,,Aditya,male,"nights before Anand karaj? Someone has kept the right name for your types, Aditya says. You deserve to"
JabWeMet,,Aditya,male,"here too? Geet… in front of him? Shut up, says Geet. She looks at Aditya. Tomorrow morning outside,"
JabWeMet,,Aditya,male,"like last time, Aditya says quickly. Roop raises objection, takes Geet away. Bye, jijaji, Roop says as she"
JabWeMet,,Aditya,male,"asks. Geet had come to meet you, Aditya says. You can meet her early morning. Aditya goes to the"
JabWeMet,,Aditya,male,way to the tree where she had met Aditya nine months back. Aditya and Anshuman are sitting there.
JabWeMet,,Aditya,male,"Aditya gets up on seeing Geet and walks towards the house. Hi, he says as he crosses her. When are you"
JabWeMet,,Aditya,male,"anyone… that yes you are in love, and you will get married… only not with Aditya, but with Anshuman."
JabWeMet,,Aditya,male,"Whatever the plan is can go on without a hitch, everyone can remain as happy as they are, only Aditya"
JabWeMet,,Marine Drive,female,them how we started going out without our friends… alone… How we used to sit on Marine Drive for
JabWeMet,,Aditya,male,"Flash of the train. Geet sees Aditya for the first time. He is sitting on her seat, looking down."
JabWeMet,,Aditya,male,"Outside Ratlam railway station. Geet hugs Aditya, relieved to have him there."
JabWeMet,,Aditya,male,Geet parts with Aditya in Manali.
JabWeMet,,Aditya,male,Geet flings herself on Aditya after she had abused Anshuman on the phone. He holds her and his
JabWeMet,,Aditya,male,"backyard, rushes up, looking around. She sees Aditya in the backyard. He is with Amrik, teaching him to"
JabWeMet,,Aditya,male,"fire air-rifle. Geet rushes up and reaches Aditya. Aditya looks at her. What happened, Aditya asks. Geet is"
JabWeMet,,Aditya,male,"she says. Is he coming? Yes, he says. Is he looking this side, she asks. Yes, Aditya says. Geet flings"
JabWeMet,,Aditya,male,herself on Aditya. She holds him and this time she is holding nothing back. Anshuman freezes on his
JabWeMet,,Aditya,male,tracks. He sees Geet and Aditya. He is shocked. What is the meaning of this? But he is not as shocked as
JabWeMet,,Aditya,male,"Aditya. Aditya’s mind is racing, not coming to any result. Geet faces Aditya. The one favour you have"
JabWeMet,,Aditya,male,"done for me, which I can never repay you for, is bringing Anshuman back, she tells Aditya. Otherwise I"
JabWeMet,,Aditya,male,would never have known what I truly feel. Aditya stares at her in disbelief. I am going to follow my heart
JabWeMet,,Aditya,male,"now Aditya, she says. And everything will sort out. She kisses him. He holds her and kisses her. He kisses"
JabWeMet,,Aditya,male,grievous bewilderment. Geet and Aditya stand together in the backyard. They will always be together
JabWeMet,,Aditya,male,Flash-forward. Ten years later. Geet and Aditya are sitting on a couch. Their two sons are with
JabWeMet,,Aditya,male,"and Aditya’s mother. Aditya walks up, rushes and hugs his mother. His mother holds him dearly, crying."
JabWeMet,,Aditya,male,"Geet’s mother comes and hugs her. Aditya’s mother sees Geet. She gives her necklace, her ear-rings and"
JabWeMet,,Aditya,male,"Geet and Aditya are dancing in high-speed, looking at each other in the crowd. Fade-out."
Kaminey,,Mikhail,male,corner. Mikhail grins wickedly at Charlie.
Kaminey,,Mikhail,male,Mikhail walks to Charlie and pulls his cheeks.
Kaminey,,Mikhail,male,Mikhail snorts some of the coke and cleans his nose with the
Kaminey,,Mikhail,male,"Mikhail sits slouched on a sofa, and punches the remote"
Kaminey,,Mikhail,male,Burgess shakes his head. Mikhail keeps watching the t.v.
Kaminey,,Mikhail,male,from inside it. He shows it to Mikhail.
Kaminey,,Francis,male,"Francis, a prize jockey trainer, marches up and down as he"
Kaminey,,Francis,male,races and Francis doles out strict instructions -
Kaminey,,Mikhail,male,shocked Mikhail and turns back to the Jockey.
Kaminey,,Mikhail,male,"the far corner, Mikhail gets up and sees Shumon laughing at"
Kaminey,,Mikhail,male,Mikhail smiles sheepishly as Shumon hugs him and walks him
Kaminey,,Francis,male,"The man in the pool, Francis, comes up in the water."
Kaminey,,Mikhail,male,Mikhail is sandwiched between two sexy twins inside his car.
Kaminey,,Mikhail,male,"Mikhail turns to the other one, puzzled."
Kaminey,,Mikhail,male,The twins giggle as Mikhail looks at them quizzically. His
Kaminey,,Tina,female,"No, I’m Tina.. Who are you..?"
Kaminey,,Mikhail,male,Now Mikhail joins the twins in their giggling fit.
Kaminey,,Francis,male,Marfatia and Francis splash water holding the iron bar at the
Kaminey,,Karna,female,manzoor hai aur na shaadi... Karna
Kaminey,,Mera,female,chupaya bhi hai.. Mera poora naam
Kaminey,,Shekhar Bhope,male,Sweety Shekhar Bhope hai aur mein..
Kaminey,,Lele,female,"The scene is now intercut between him and Lobo, Lele inside"
Kaminey,,Francis,male,"The door opens and a slightly tipsy Francis enters, flanked"
Kaminey,,Francis,male,by Marfatia and two hefty associates. They see off Francis at
Kaminey,,Francis,male,Francis shuts the door as his friends leave. He walks towards
Kaminey,,Francis,male,"finishes and flushes the tank. As he turns around, Francis"
Kaminey,,Francis,male,punches him hard on the nose and Francis goes tumbling onto
Kaminey,,Francis,male,Francis turns to the door to run out but is punched hard by
Kaminey,,Steve,male,Steve who keeps vigil there. Francis is pushed back and he
Kaminey,,Francis,male,force and Francis gasps for air.
